Périmètre;Nature;Date;Heures;Consommation;Prévision J-1;Prévision J;Fioul;Charbon;Gaz;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;Taux de Co2;Ech. comm. Angleterre;Ech. comm. Espagne;Ech. comm. Italie;Ech. comm. Suisse;Ech. comm. Allemagne-Belgique;Fioul - TAC;Fioul - Cogén.;Fioul - Autres;Gaz - TAC;Gaz - Cogén.;Gaz - CCG;Gaz - Autres;Hydraulique - Fil de l?eau + éclusée;Hydraulique - Lacs;Hydraulique - STEP turbinage;Bioénergies - Déchets;Bioénergies - Biomasse;Bioénergies - Biogaz; Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;
France;Données temps réel;2025-01-07;03:30;53246;51800;53700;110;0;1891;43308;14553;0;6442;-3027;922;-10953;20;-2514;-2250;-3681;-2385;-614;0;110;0;0;1679;212;0;5200;1242;0;320;351;252;-2;5;13395;1158;
France;Données temps réel;2025-01-07;03:45;52808;51650;53200;110;0;1900;43246;14491;0;6547;-3032;925;-11376;20;-2514;-2250;-3681;-2385;-614;0;110;0;0;1678;223;0;5275;1271;1;319;354;252;-5;5;13341;1150;
France;Données temps réel;2025-01-07;04:00;52570;51500;52700;110;0;1894;43268;14300;0;6500;-3034;922;-11388;20;-2514;-2497;-3681;-2385;-50;0;110;0;0;1677;217;0;5273;1226;0;318;352;252;-2;4;13159;1141;
France;Données temps réel;2025-01-07;04:15;52898;51650;52900;109;0;1894;43124;14413;0;6552;-3031;917;-11070;20;-2514;-2497;-3681;-2385;-50;0;110;0;0;1679;215;0;5291;1261;0;314;352;252;-9;1;13202;1211;
France;Données temps réel;2025-01-07;04:30;52638;51800;53100;110;0;1898;43258;14249;0;6546;-3030;919;-11307;20;-2514;-2497;-3681;-2385;-68;0;110;0;0;1680;219;0;5333;1212;0;314;353;252;-4;2;13020;1229;
France;Données temps réel;2025-01-07;04:45;52906;52250;53750;110;0;1906;43256;14167;0;6694;-3031;916;-11102;20;-2514;-2497;-3681;-2385;-68;0;110;0;0;1679;227;0;5383;1310;1;311;353;252;-9;1;12894;1273;
France;Données temps réel;2025-01-07;05:00;53508;52700;54400;109;0;1901;43255;14001;0;6771;-3034;919;-10403;20;-2514;-2343;-3539;-2374;-1085;0;110;0;0;1677;225;0;5367;1403;0;315;352;252;-10;1;12779;1222;
France;Données temps réel;2025-01-07;05:15;54780;53700;54950;111;0;1892;44954;14087;0;7077;-2558;916;-11695;19;-2514;-2343;-3539;-2374;-1085;1;110;0;0;1680;213;0;5459;1567;50;313;351;252;-2;1;12879;1208;
France;Données temps réel;2025-01-07;05:30;55250;54700;55500;110;0;1878;46094;14133;0;7113;-2558;912;-12427;19;-2514;-2343;-3539;-2374;-1143;0;110;0;0;1680;199;0;5443;1619;51;309;350;252;-3;2;12829;1304;
France;Données temps réel;2025-01-07;05:45;56558;55850;56850;111;0;1891;47198;13930;0;7143;-2454;907;-12164;19;-2514;-2343;-3539;-2374;-1143;1;110;0;0;1680;212;0;5521;1570;52;305;350;252;-2;2;12754;1175;
France;Données temps réel;2025-01-07;06:00;57526;57000;58200;110;0;1877;47619;13533;0;7268;-2465;909;-11359;19;-2514;-2723;-3681;-2385;322;0;110;0;0;1679;199;0;5554;1665;48;303;354;252;-2;39;12470;1063;
France;Données temps réel;2025-01-07;06:15;59719;58950;59850;110;0;1844;49167;12990;0;7971;-2294;910;-10985;18;-2514;-2723;-3681;-2385;322;0;110;0;0;1680;165;0;5592;1655;724;305;353;252;-1;9;11889;1102;
France;Données temps réel;2025-01-07;06:30;61083;60900;61500;111;0;1902;50573;13092;0;8031;-2293;896;-11230;18;-2514;-2723;-3681;-2385;-379;1;110;0;0;1680;223;0;5671;1772;588;291;353;252;-1;4;11862;1230;
France;Données temps réel;2025-01-07;06:45;62497;62700;63100;111;0;1907;51354;12677;0;8561;-1172;900;-11874;18;-2514;-2723;-3681;-2385;-379;1;110;0;0;1681;227;0;5763;1925;873;293;355;252;0;36;11403;1274;
France;Données temps réel;2025-01-07;07:00;64285;64500;64700;110;0;1923;51731;12292;0;9294;-1177;901;-10796;18;-2514;-864;-3666;-2385;-962;0;110;0;0;1692;231;0;5851;2475;968;295;355;252;-3;12;11108;1184;
France;Données temps réel;2025-01-07;07:15;66143;66150;66050;110;0;1905;52442;12653;0;9294;-368;899;-10805;17;-2514;-864;-3666;-2385;-962;0;110;0;0;1712;194;0;6012;2525;757;291;356;252;-5;21;11467;1186;
France;Données temps réel;2025-01-07;07:30;67135;67800;67400;110;0;1928;52792;12783;0;9117;-43;895;-10460;17;-2514;-864;-3666;-2385;-799;0;110;0;0;1711;219;0;6049;2557;512;286;357;252;-5;21;11497;1287;
France;Données temps réel;2025-01-07;07:45;68061;68900;68250;109;0;1933;52936;13006;0;9673;-48;897;-10457;17;-2514;-864;-3666;-2385;-799;0;110;0;0;1712;222;0;6031;2639;1003;292;354;252;-6;21;11686;1320;
France;Données temps réel;2025-01-07;08:00;69116;70000;69100;109;0;1912;52895;13013;309;10053;-46;898;-10023;17;-2514;0;-4108;-2077;-747;0;110;0;0;1712;201;0;6156;2712;1185;294;353;252;-6;3;11721;1292;
France;Données temps réel;2025-01-07;08:15;69533;70250;69600;110;0;1862;52970;12996;380;10778;0;896;-10407;17;-2514;0;-4108;-2077;-747;0;110;0;0;1713;151;0;6310;2393;2075;291;354;252;-50;1;11785;1211;
France;Données temps réel;2025-01-07;08:30;70104;70500;70100;111;0;1938;52994;12940;443;10808;-1;899;-9977;17;-2514;0;-4108;-2077;-770;1;110;0;0;1715;224;0;6248;2413;2148;294;353;252;-52;2;11721;1220;
France;Données temps réel;2025-01-07;08:45;69955;70450;69950;111;0;1933;52983;12856;546;10737;-1;903;-10061;17;-2514;0;-4108;-2077;-770;1;110;0;0;1713;221;0;6188;2407;2142;294;357;252;-51;1;11711;1146;
France;Données temps réel;2025-01-07;09:00;69850;70400;69800;111;0;1913;52970;12801;692;10692;-2;894;-10169;17;-2514;-1294;-4138;-2385;-208;1;110;0;0;1716;198;0;6147;2390;2155;287;355;252;-51;2;11771;1030;
France;Données temps réel;2025-01-07;09:15;69953;70550;69850;111;0;1925;52989;12868;1150;10920;0;887;-10889;17;-2514;-1294;-4138;-2385;-208;1;110;0;0;1713;213;0;6097;2337;2485;281;354;252;-5;1;11759;1109;
France;Données temps réel;2025-01-07;09:30;69918;70700;69900;111;0;1935;53019;12579;1692;10551;-1;884;-10828;17;-2514;-1294;-4138;-2385;-166;1;110;0;0;1714;222;0;6116;2263;2172;280;352;252;-23;1;11577;1003;
France;Données temps réel;2025-01-07;09:45;69844;70750;69700;109;0;1907;52998;12515;2240;9816;-1;887;-10604;17;-2514;-1294;-4138;-2385;-166;0;110;0;0;1713;195;0;5957;1971;1887;280;355;252;-21;1;11447;1068;
France;Données temps réel;2025-01-07;10:00;69553;70800;69500;109;0;1896;52961;12321;2917;9454;-2;886;-10966;17;-2514;240;-4138;-2385;-1822;0;110;0;0;1712;184;0;5912;1958;1585;278;356;252;-20;1;11285;1036;
France;Données temps réel;2025-01-07;10:15;68970;70800;69300;111;0;1926;52883;12272;3522;8615;-2;883;-11229;17;-2514;240;-4138;-2385;-1822;1;110;0;0;1710;217;0;5846;1799;970;277;354;252;-7;1;11187;1085;
France;Données temps réel;2025-01-07;10:30;68960;70800;69100;109;0;1908;52859;12204;4162;8253;-2;884;-11375;17;-2514;240;-4138;-2385;-1849;0;110;0;0;1707;202;0;5703;1930;620;279;354;252;-39;1;11110;1094;
France;Données temps réel;2025-01-07;10:45;69075;70750;69000;108;0;1876;52570;12425;4827;7488;-1;878;-11084;16;-2514;240;-4138;-2385;-1849;0;110;0;0;1705;172;0;5598;1755;135;271;355;252;-9;1;11366;1058;
France;Données temps réel;2025-01-07;11:00;68682;70700;68900;110;0;1873;52517;12573;5371;7465;-411;878;-11651;16;-2514;2232;-4138;-2385;-2290;0;110;0;0;1682;192;0;5588;1735;141;274;352;252;-42;1;11522;1051;
France;Données temps réel;2025-01-07;11:15;68562;70900;68600;110;0;1894;52543;12699;5639;7082;-1711;894;-10531;17;-2514;2232;-4138;-2385;-2290;0;110;0;0;1676;219;0;5293;1668;121;291;351;252;-54;1;11685;1015;
France;Données temps réel;2025-01-07;11:30;68198;71100;68300;110;0;1885;52227;12482;5815;6673;-1708;1055;-10290;18;-2514;2232;-4138;-2385;-2222;0;110;0;0;1676;210;0;5259;1346;68;292;511;252;-47;1;11483;999;
France;Données temps réel;2025-01-07;11:45;68321;71300;68600;111;0;1843;52245;12548;5982;6751;-2342;1048;-9857;17;-2514;2232;-4138;-2385;-2222;1;110;0;0;1676;168;0;5276;1365;111;286;510;252;-7;1;11558;990;
France;Données temps réel;2025-01-07;12:00;68744;71500;68900;111;0;1890;52196;12510;6569;6787;-2376;1040;-9938;17;-2514;2430;-4138;-2282;-2850;1;110;0;0;1677;214;0;5302;1377;109;278;510;252;-45;1;11522;988;
France;Données temps réel;2025-01-07;12:15;68306;71350;68450;111;0;1885;52215;12543;6462;6893;-2772;1037;-10069;17;-2514;2430;-4138;-2282;-2850;1;110;0;0;1673;213;0;5260;1419;214;277;508;252;-1;5;11558;985;
France;Données temps réel;2025-01-07;12:30;68169;71200;68000;111;0;1863;52227;12678;6673;6770;-2787;1052;-10421;17;-2514;2430;-4138;-2282;-2898;1;110;0;0;1673;191;0;5248;1349;173;290;510;252;0;6;11692;986;
France;Données temps réel;2025-01-07;12:45;68661;71600;68450;111;0;1826;52309;12999;6608;6896;-2798;1049;-10342;17;-2514;2430;-4138;-2282;-2898;1;110;0;0;1674;153;0;5330;1353;213;290;508;252;0;6;12036;963;
France;Données temps réel;2025-01-07;13:00;67893;72000;68900;111;0;1868;52416;12954;6736;6865;-2789;1053;-11327;17;-2514;2120;-4138;-2385;-3746;1;110;0;0;1674;195;0;5322;1418;126;293;508;252;0;7;12092;862;
France;Données temps réel;2025-01-07;13:15;67443;70900;67650;110;0;1835;51815;12912;6689;7194;-2798;1058;-11383;17;-2514;2120;-4138;-2385;-3746;0;110;0;0;1665;171;0;5295;1579;320;295;511;252;-1;14;12038;874;
France;Données temps réel;2025-01-07;13:30;66421;69800;66400;111;0;1809;51662;13050;6351;7195;-2791;1058;-12037;17;-2514;2120;-4138;-2385;-4136;1;110;0;0;1666;144;0;5303;1585;306;294;512;252;0;15;12177;873;
France;Données temps réel;2025-01-07;13:45;65979;69400;66150;110;0;1833;51563;13004;6191;7291;-2798;1031;-12258;17;-2514;2120;-4138;-2385;-4136;0;110;0;0;1665;169;0;5287;1730;275;270;510;252;0;14;12204;800;
France;Données temps réel;2025-01-07;14:00;65855;69000;65900;109;0;1886;51516;13022;6163;7232;-2801;1032;-12314;17;-2513;2604;-4138;-2385;-4976;0;110;0;0;1665;222;0;5312;1653;266;270;510;252;-1;14;12226;796;
France;Données temps réel;2025-01-07;14:15;65293;68750;65550;110;0;1858;51897;12811;5650;7219;-2565;1044;-12727;17;-2513;2604;-4138;-2385;-4976;0;110;0;0;1662;197;0;5354;1593;272;281;511;252;-4;2;12054;757;
France;Données temps réel;2025-01-07;14:30;65043;68500;65200;111;0;1819;51870;12787;5356;7220;-2569;1047;-12592;17;-2513;2604;-4138;-2385;-5476;1;110;0;0;1662;158;0;5345;1597;278;286;509;252;-5;2;12052;736;
France;Données temps réel;2025-01-07;14:45;64872;68100;64750;111;0;1810;51786;12566;4987;7074;-1927;1053;-12583;17;-2513;2604;-4138;-2385;-5476;1;110;0;0;1663;149;0;5324;1580;170;287;514;252;-6;1;11768;799;
France;Données temps réel;2025-01-07;15:00;64295;67700;64300;110;0;1867;51417;12348;4339;7417;-1896;1055;-12355;18;-2514;2867;-4138;-2385;-5513;0;110;0;0;1674;193;0;5345;1753;318;290;514;252;-5;1;11591;756;
France;Données temps réel;2025-01-07;15:15;63958;67450;64050;110;0;1850;51360;12307;3763;7513;-769;898;-13070;17;-2514;2867;-4138;-2385;-5513;0;110;0;0;1692;159;0;5483;1977;53;292;355;252;-3;2;11521;786;
France;Données temps réel;2025-01-07;15:30;63875;67200;63800;111;0;1809;51344;12037;3067;7765;-773;897;-12375;17;-2514;2867;-4138;-2385;-5985;1;110;0;0;1689;121;0;5497;1997;271;294;352;252;-6;1;11260;777;
France;Données temps réel;2025-01-07;15:45;63519;66950;63700;111;0;1854;51431;11710;2481;8274;-609;890;-12653;17;-2514;2867;-4138;-2385;-5985;1;110;0;0;1677;178;0;5586;2150;538;288;351;252;-6;38;11003;707;
France;Données temps réel;2025-01-07;16:00;63320;66700;63600;110;0;1863;51405;11490;1910;8671;-604;895;-12450;17;-2514;1535;-4138;-2385;-4939;0;110;0;0;1678;186;0;5632;2431;608;290;353;252;-1;35;10822;668;
France;Données temps réel;2025-01-07;16:15;63327;66600;63550;111;0;1837;51444;11285;1401;8956;-245;889;-12349;17;-2514;1535;-4138;-2385;-4939;1;110;0;0;1677;161;0;5820;2384;752;287;350;252;-5;6;10749;536;
